;Country;EDemand;GridGenCost;PVCost;GridCapInvCost;DiscountRate;LVCost;MVCost;GridLosses;NatPopDens;Core;Buffer;Admin;Method;Res;PopGrid;PopMG;PopSA;AddedCapGrid;AddedCapSA;AddedCapMG;GridInv;SAInv;MGInv;TotInv;LCOEGrid;LCOESA;LCOEMGWind;LCOEMGPV;LCOEMGHydro;LCOE
2345;mw;0.958711752;0.065209851;0.971649867;1512.619742;0.080107539;5060.445302;14863.16192;0.098434088;203;3;400;0;1;100;19911803.1;426084.8607;4511112.037;537842.1053;167938.8957;105549.0141;4903890075;797482839.7;416580184.2;6117953099;0.16775532;0.38453982;0;0.325118634;0.225958008;0.247110736
2346;mw;0.834244587;0.070721659;0.80266108;1885.120319;0.098847284;6784.733587;16275.34476;0.099873307;203;3;400;0;1;100;17398011.62;197653.9389;7253334.439;437887.1584;311422.0624;33915.03163;5151208506;1207826275;114879875.3;6473914656;0.160875847;0.343975634;0;0.285711272;0.230922073;0.262986655
2347;mw;1.185123499;0.088370637;1.206713141;1620.376535;0.091731991;6950.937202;15767.21797;0.147528971;203;3;400;0;1;100;20719522.99;405592.4809;3723884.528;714536.4722;152041.5307;147386.9589;5959432583;872291414.9;697359807.7;7529083805;0.215523035;0.47999323;0.428315965;0.408226179;0.249943931;0.296796952
2348;mw;1.229268652;0.093541761;1.240189468;2324.346001;0.091288321;4354.696406;14600.13139;0.113045612;203;3;400;0;1;100;21684722.97;589823.0133;2574454.014;723499.2849;91781.63738;180835.2401;5870099193;547866633.3;837842472.8;7255808299;0.20947849;0.499505947;0.391781169;0.435976279;0.239485971;0.276681563
2349;mw;0.89701282;0.069551629;0.91377357;1918.092354;0.079173701;7948.723713;14575.39511;0.146645048;203;3;400;0;1;100;18109230.83;231059.4963;6508709.672;508643.1163;281358.3039;49174.83202;5300025082;1240717258;191191962.2;6731934302;0.166090738;0.355208793;0;0.29571661;0.220065108;0.260656809
2350;mw;0.86134387;0.090563402;1.221561133;1966.136461;0.073625401;5310.164734;15467.8124;0.102068012;203;3;400;0;1;100;20242627.77;571365.8176;4035006.414;487419.5583;128366.0576;109422.5708;5311968541;788823798.7;541676495.7;6642468836;0.212148813;0.487277012;0.397554197;0.41005815;0.247026452;0.305227882
2351;mw;0.809088081;0.073381821;1.009345606;2151.520983;0.07795723;4914.371325;16212.20469;0.104775979;203;3;400;0;1;100;19357546.91;487033.9743;5004419.112;450714.3212;168371.1042;84732.19171;5232459109;853834027.6;355233336.6;6441526474;0.181406974;0.418010473;0;0.349721789;0.231042137;0.277144038
2352;mw;0.998464804;0.06686145;0.767588073;1524.847258;0.068388733;4249.601975;14972.68874;0.118226079;203;3;400;0;1;100;19170952.94;521056.9703;5156990.088;561698.8706;210937.1272;112721.2558;4629636687;768701900.2;358452429.7;5756791017;0.137998869;0.273559757;0;0.228396629;0.170592984;0.195198156
2353;mw;1.198014869;0.084951872;0.975627164;1582.322698;0.084637969;6313.480054;14895.89273;0.134352809;203;3;400;0;1;100;19967878.19;437238.3497;4443883.462;700440.1118;200059.5671;140122.128;5449469824;919602934.5;548029568.4;6917102326;0.181008829;0.370847478;0;0.315242718;0.20809544;0.250087494
2354;mw;0.981461049;0.065822363;0.78703376;2228.657764;0.066503161;6736.093801;15794.70787;0.127242361;203;3;400;0;1;100;18191280.69;321204.8063;6336514.503;544570.2364;292043.7381;69563.15977;5467784774;1092554291;233199802.8;6793538868;0.140975418;0.27910504;0;0.231172512;0.176673411;0.209293386
2355;mw;1.128291781;0.092396559;1.196227034;1645.898422;0.087080562;7240.034552;15257.7081;0.139531305;203;3;400;0;1;100;20368394.22;388582.2759;4092023.5;669215.6182;166433.579;134435.8633;5798702928;945482161.7;640026675.7;7384211765;0.214130066;0.465721743;0.407398707;0.394328982;0.249507964;0.298538004
2356;mw;1.108723257;0.070100944;0.933869914;1615.427571;0.078610217;5705.209856;14697.75608;0.146434193;203;3;400;0;1;100;19950043.85;407082.0108;4491874.14;657290.1617;189117.2965;126056.0925;5230772534;836160101.7;477017715.8;6543950351;0.163891833;0.347562793;0;0.296018339;0.202088049;0.231106287
2357;mw;1.119662312;0.074786471;0.759067116;2251.407535;0.065321379;7619.842136;14779.66687;0.13177566;203;3;400;0;1;100;17998966.1;329140.2575;6520893.639;620637.0712;346349.6284;79685.40668;5595853491;1226826972;257036308.1;7079716772;0.140906094;0.258043425;0;0.217370268;0.172983083;0.200796147
2358;mw;0.78285141;0.081480447;1.192154321;1600.66634;0.064169092;4186.861409;15096.04165;0.144876735;203;3;400;0;1;100;20473868.49;746288.7725;3628842.74;466924.9134;101556.1188;109011.0403;4846192205;633734914.1;533183140;6013110259;0.197993907;0.483933426;0.358193725;0.405233986;0.249956123;0.288378271
2359;mw;0.908194438;0.090195134;1.055625962;2295.564302;0.070342872;5938.321093;14790.14839;0.132469071;203;3;400;0;1;100;19440413.08;479777.4927;4928809.428;523050.9113;181856.5665;98347.71086;5378023424;941367964.8;430180878.3;6749572267;0.189914887;0.400911787;0;0.337326333;0.230304881;0.274413388
2360;mw;0.766260182;0.065383858;0.877251;1661.404;0.07517601;5637.186971;14500.97056;0.149882802;203;3;400;0;1;100;18229358.95;303797.71;6315843.339;437376.0231;228969.0774;50080.01002;4694935456;999068787.1;187361038.7;5881365282;0.157611482;0.357264348;0;0.289673183;0.227550025;0.255514781
2361;mw;1.016959351;0.062315178;0.881685862;2212.91802;0.092718756;7791.256415;15045.18992;0.138213047;203;3;400;0;1;100;18616618.44;195797.5941;6036583.966;579867.2642;284295.3952;61238.27793;5726056607;1184565218;223278079.3;7133899905;0.16589711;0.349529873;0;0.295683112;0.234361066;0.250623205
2362;mw;1.201100431;0.092608511;1.216350782;1825.399752;0.090668345;7337.722263;14836.1727;0.096829464;203;3;400;0;1;100;20686901.86;385290.6398;3776807.5;683097.1817;157528.3313;147085.7491;5984147555;909864236.3;702540036.9;7596551828;0.218594599;0.480548006;0.428916776;0.407820698;0.251849318;0.299834415
2363;mw;1.207029189;0.073244067;1.230605019;1727.168118;0.077023613;6489.292208;14719.95234;0.106794233;203;3;400;0;1;100;21208351.5;404287.2452;3236361.259;700601.972;125726.1286;158133.1893;5853550302;739840988.5;756463224;7349854514;0.192139288;0.460799543;0.386874742;0.394167115;0.240456818;0.265195939
2364;mw;1.093324685;0.08041508;0.863504659;1956.747416;0.086800523;6172.847627;15065.9671;0.10888444;203;3;400;0;1;100;19103829.01;381430.9777;5363740.009;608509.3509;247041.2501;106758.3198;5353452197;1003221652;378248317.4;6734922166;0.16859692;0.330401679;0;0.281298117;0.203141876;0.238111239
2365;mw;1.042646792;0.086545513;1.090835225;2077.912962;0.089966573;6611.361832;16299.72029;0.105895182;203;3;400;0;1;100;19824150.02;401060.7356;4623789.243;588733.6665;189010.3059;111359.2387;5848487976;980716204.5;489187441.4;7318391622;0.202907207;0.431804226;0;0.368348516;0.244716603;0.288024132
2366;mw;0.970622324;0.068079241;1.156048595;2193.807884;0.079728733;7669.815696;16078.63903;0.143861358;203;3;400;0;1;100;19749803.24;309041.3248;4790155.436;571929.5465;188318.1531;92358.49999;6080404143;1057196222;436616105.6;7574216471;0.194138721;0.452862783;0;0.386728889;0.250918508;0.291889359
2367;mw;0.955907011;0.084103951;0.989887884;2176.360071;0.099431458;4597.491933;14641.91635;0.130686208;203;3;400;0;1;100;19948494.02;477600.1734;4422905.804;555971.192;161111.3834;112225.9354;5140801410;780148966.9;445568704.5;6366519081;0.194642874;0.427827725;0;0.361118173;0.240883649;0.279395702
2368;mw;1.159697831;0.085771013;0.845166961;2050.233424;0.071158378;5559.544045;15084.2147;0.131139873;203;3;400;0;1;100;19315900.55;567209.9366;4965889.513;664316.744;228824.6827;139782.9565;5426116430;907169496.7;484507161.8;6817793089;0.159553971;0.299049376;0;0.252500965;0.184122944;0.216957315
2369;mw;0.941324392;0.061415826;1.036908466;1686.529067;0.06783912;7023.536156;15645.31387;0.114539458;203;3;400;0;1;100;19507890.37;316986.5683;5024123.061;533136.4782;195877.8841;87747.52011;5474227905;988935821.3;378367767;6841531493;0.168513748;0.385017122;0;0.326503698;0.220820906;0.254493245
2370;mw;1.175968164;0.076786433;1.005298856;1833.329159;0.082657226;5964.569635;14920.16242;0.115041249;203;3;400;0;1;100;20309977.98;433249.3622;4105772.66;677287.3424;173364.202;144274.6712;5578482927;824870887;578685467.8;6982039282;0.177089532;0.381229837;0;0.322264255;0.211551749;0.246372708
2371;mw;1.13333329;0.085541475;1.020105058;1635.931058;0.099923247;5253.691362;15868.61389;0.1261526;203;3;400;0;1;100;20322489.79;476193.7215;4050316.489;660986.1821;163908.1709;142686.9852;5399032339;793480383.9;573849165.7;6766361889;0.195498941;0.41993765;0;0.357551334;0.229496571;0.271163188
2372;mw;0.870111772;0.091809947;1.107670407;1899.91215;0.094322014;5474.744165;15120.88726;0.11088771;203;3;400;0;1;100;19655929.21;444112.7524;4748958.034;491867.0288;166060.0378;92040.21584;5166653710;912712635.3;415193219.7;6494559565;0.214744176;0.479685631;0;0.410898056;0.271447949;0.316344105
2373;mw;1.003316949;0.08259717;1.066156854;2022.296355;0.06676955;5885.617372;15958.74377;0.142143726;203;3;400;0;1;100;19946322.43;504592.9964;4398084.57;591189.9502;165575.8202;122026.0413;5617706843;843774896.5;529323486.3;6990805226;0.180971122;0.38071094;0;0.318871878;0.211204782;0.253608995
2374;mw;1.237783989;0.071261958;1.139685952;1544.483219;0.085421576;6359.944634;15673.76782;0.09786375;203;3;400;0;1;100;20982720.07;409741.7427;3456538.19;708765.818;142119.6573;158427.9203;5805015214;771202219.1;704766120.7;7280983554;0.188595972;0.441156049;0.377001761;0.37453662;0.241251896;0.261311568
2375;mw;1.008065378;0.083436312;1.203345162;2237.933033;0.087562266;7549.070205;14542.89877;0.123154491;203;3;400;0;1;100;19992148.88;312552.4391;4544298.678;582908.1016;179616.235;101241.7103;5906737828;1034361647;491335439.4;7432434914;0.213552953;0.476152922;0;0.406775256;0.270845241;0.308132486
2376;mw;1.233874657;0.061997294;1.182799404;1847.379662;0.092057243;8138.140084;15505.83309;0.096637282;203;3;400;0;1;100;20724079.82;251900.0466;3873020.131;703456.5767;171122.9824;136324.1354;6359560489;960737956.9;635220427.3;7955518873;0.195899815;0.470273336;0.418400903;0.399485999;0.269305417;0.280855926
2377;mw;1.080749795;0.071156843;0.817404231;2031.264866;0.08636425;5821.112466;16040.7994;0.139174673;203;3;400;0;1;100;18943426.12;391273.0249;5514300.854;620600.9301;256816.8575;99940.73384;5479577502;987341546.9;335328053.1;6802247102;0.156462286;0.312239993;0;0.265688333;0.195025071;0.224833981
2378;mw;0.799097107;0.094966148;0.929247334;1767.878844;0.092939913;8089.30355;16397.48594;0.135914755;203;3;400;0;1;100;17117327.82;235922.1903;7495749.985;431836.8241;313905.6011;33819.94593;5301093926;1414402676;135508872.4;6851005474;0.187436428;0.393476303;0;0.323195045;0.254002192;0.307110335
2379;mw;0.978514875;0.066118888;1.163998226;1692.843022;0.096435251;4857.900469;16003.39532;0.120589113;203;3;400;0;1;100;20830537.35;466592.897;3551869.755;573032.9637;119439.5771;124831.9029;5348192911;685258089.1;571136259.8;6604587260;0.200611448;0.499721728;0.41712775;0.426160776;0.276627522;0.289510348
2380;mw;0.928587658;0.086485364;0.84283354;2224.968515;0.081222009;4463.102133;15228.58896;0.119131025;203;3;400;0;1;100;18904809.73;542347.1604;5401843.107;519268.9909;212010.3445;101902.4689;4986345732;865250632.7;353587752.8;6205184117;0.167323249;0.331173598;0;0.275884304;0.19157991;0.239632743
2381;mw;0.761921227;0.088974062;1.144406468;2338.492423;0.095546796;4974.690949;16091.91353;0.126855557;203;3;400;0;1;100;19536997.97;524080.1113;4787921.915;437141.2423;150983.6472;80010.90452;5318948320;882871050.4;377297093.4;6579116464;0.223926464;0.530552824;0;0.453794032;0.296413818;0.342868983
2382;mw;1.213898774;0.06771345;0.75231078;1751.150385;0.09786038;7313.260365;15270.35712;0.104755093;203;3;400;0;1;100;18553389.49;240050.869;6055559.643;664571.0167;338126.9273;81400.66083;5499882003;1186850872;250723113.2;6937455988;0.152686655;0.298278998;0;0.254825679;0.205248708;0.22075664
2383;mw;1.162975395;0.08003635;0.924206525;1850.473295;0.076004366;4689.067839;14657.56626;0.124284593;203;3;400;0;1;100;20289906.77;576525.2897;3982567.94;675895.3934;162114.9065;156427.8175;5239853880;709319456.1;574599114.2;6523772450;0.164964322;0.339750978;0;0.286241009;0.186049779;0.224040533
2384;mw;1.051500908;0.061663451;0.836603069;1812.855369;0.080707543;4793.924954;14682.67408;0.137017668;203;3;400;0;1;100;19703615.67;408785.9076;4736598.419;613808.5295;196864.8269;111753.6431;5055098512;781622308.8;379796377.7;6216517198;0.149265941;0.316051026;0;0.269850399;0.201367846;0.212988815
2385;mw;0.789020736;0.089118195;0.905329551;1935.932721;0.069827084;4547.529179;15937.50161;0.101188892;203;3;400;0;1;100;18476584.6;607468.7185;5764946.68;427469.4034;201116.1694;83001.5687;4823460592;905754770.3;316274529.5;6045489891;0.171177974;0.356109819;0;0.288982785;0.204958665;0.258081304
2386;mw;0.965055051;0.081163625;0.861994665;1798.022615;0.097531124;6080.295344;14818.33471;0.129960659;203;3;400;0;1;100;18547084.93;330061.557;5971853.516;543061.0603;262467.2386;72695.23766;5017426428;1084275414;257978833;6359680675;0.176258853;0.359145517;0;0.300304746;0.216832972;0.261408965
2387;mw;0.880949435;0.078142765;0.821658237;1778.059655;0.075494223;7092.220278;14937.7146;0.103178292;203;3;400;0;1;100;17533544.38;270974.4045;7044481.213;465849.159;311357.0208;47364.52369;4983886177;1228304710;166281419.9;6378472307;0.155240356;0.311290405;0;0.255724256;0.199891835;0.240579629
2388;mw;0.778918297;0.08742116;0.909504344;2093.754121;0.064754578;6286.320928;15527.26759;0.129068181;203;3;400;0;1;100;17734425.7;388240.3801;6726333.921;426368.0045;254976.1132;55133.0843;5055342994;1139808764;216299098.3;6411450856;0.16678205;0.34427397;0;0.275027036;0.213897966;0.260814968
2389;mw;0.990080877;0.074235496;1.097082922;2286.53026;0.071379561;6025.96622;14562.87021;0.10352283;203;3;400;0;1;100;20147016.3;424161.2593;4277822.438;560897.7217;157968.4577;116190.1065;5566594073;836904632.3;516258445.1;6919757150;0.181287724;0.407595047;0;0.341559467;0.220538813;0.260544629
2390;mw;1.245469379;0.087206158;0.995778667;1785.497032;0.095052193;7437.245639;15368.63135;0.125005956;203;3;400;0;1;100;19763511.8;379136.8266;4706351.37;718152.6016;231157.7843;129014.064;5893411087;1082084453;515104044.9;7490599585;0.192960059;0.39510902;0;0.335415551;0.229608824;0.268992076
2391;mw;0.920702427;0.077586947;0.777614902;2276.482794;0.098478662;6450.872389;15815.14453;0.140658896;203;3;400;0;1;100;17604967.32;272465.7501;6971566.935;509667.0073;321010.2437;48487.99223;5281580944;1192656271;158753619.2;6632990835;0.161509648;0.324264217;0;0.272274119;0.21328839;0.249376192
2392;mw;1.071684059;0.087967007;0.873398246;1536.71898;0.094077315;4433.952839;15329.46033;0.137383447;203;3;400;0;1;100;19655763.95;553029.1337;4640206.914;623731.8769;191300.1779;131136.4527;4883941844;790263237.7;458921133.5;6133126215;0.177315434;0.348654337;0;0.297884818;0.205025684;0.243307089
2393;mw;0.7696019;0.079147911;1.075293289;1593.313635;0.067566113;7149.374377;16349.05783;0.129091991;203;3;400;0;1;100;18470304.31;356619.2103;6022076.475;431693.1759;214710.791;55306.6063;5306608541;1152645092;253575280.6;6712828913;0.187275432;0.423867429;0;0.347897484;0.25246047;0.298207446
2394;mw;0.88527263;0.093103466;0.809721072;1866.226951;0.083224917;6975.854499;14740.71383;0.099252977;203;3;400;0;1;100;17180960.61;314448.7546;7353590.639;459851.1985;334786.5544;48178.88432;4892894341;1295362931;166309178.7;6354566450;0.165029669;0.315789762;0;0.260721315;0.206382554;0.251688748
2395;mw;0.890534037;0.089761952;1.124729894;1502.75996;0.095972854;5432.401599;15415.1235;0.100315457;203;3;400;0;1;100;19858583.4;461178.1733;4529238.425;499778.8652;158629.8176;97787.24364;5018261563;884607783.9;444466435.8;6347335783;0.216565989;0.489600925;0;0.418518421;0.271118107;0.316919407
2396;mw;0.841592535;0.064534687;1.179974562;2123.742094;0.069198665;5642.16651;15755.96396;0.110230191;203;3;400;0;1;100;20199164.84;446921.4703;4202913.686;480754.3435;134152.8878;97576.22849;5505686938;800398233.3;472376564.6;6778461736;0.188424628;0.4660255;0;0.392610842;0.244502756;0.28389628
2397;mw;1.115230878;0.078808735;0.829663101;2198.559405;0.065529866;5133.803008;16206.68955;0.107498649;203;3;400;0;1;100;19342283.41;603367.4483;4903349.144;622026.0217;215351.0243;139357.4859;5518738272;840494792.7;476844370.1;6836077434;0.150729205;0.286511094;0;0.240986585;0.177066959;0.206332356
2398;mw;0.815425431;0.080696623;1.126388402;2267.56677;0.085042628;7855.881715;15187.76789;0.125368053;203;3;400;0;1;100;18680225.28;265815.0106;5902959.705;458552.6582;220663.2471;54343.8067;5666892201;1230061378;255922010.5;7152875589;0.2062872;0.473207931;0;0.40262501;0.266176424;0.327603044
2399;mw;0.918705419;0.076681254;0.89098624;2015.939429;0.093538643;5339.837909;16240.62357;0.145934944;203;3;400;0;1;100;18840363.38;402240.2036;5606396.415;530508.5292;226108.0324;80784.70766;5245588896;977526162;295701995.1;6518817053;0.175205928;0.372328124;0;0.314218447;0.217488618;0.262562464
2400;mw;0.900856102;0.083852572;1.085146756;2085.728292;0.073107733;6115.803753;16134.36341;0.107353854;203;3;450;0;1;100;20173347.31;333503.3356;4342149.35;525970.9786;154763.9629;63072.19211;5763393578;822630740.4;285816844.6;6871841163;0.190389636;0.416675376;0;0.357763863;0.236074349;0.27435366
2401;mw;1.065094878;0.093913627;1.15811747;2305.458368;0.0763902;5513.602873;15732.117;0.121749104;203;3;450;0;1;100;21119648.73;410103.7981;3319247.467;644998.3453;117760.0279;95930.35768;6067511229;650567442.6;441093854.2;7159172526;0.200543785;0.431824649;0.356144142;0.367642757;0.21682495;0.268761863
2402;mw;0.75559562;0.073883676;1.137301855;2103.128237;0.089185611;6903.277141;16138.88583;0.128271004;203;3;450;0;1;100;19567409.66;219678.8104;5061911.533;445487.5442;168410.0077;35316.48463;5835571126;962372696.4;170016163.4;6967959986;0.208323197;0.500544942;0;0.429009219;0.295243788;0.330415027
2403;mw;1.032452599;0.068775595;0.962021151;1981.575;0.077661757;6597.029713;15474.45972;0.140185527;203;3;450;0;1;100;20132553.61;246991.6457;4469454.74;626040.2656;185107.0905;64052.23682;5825812660;841353131.8;253732254.9;6920898047;0.16803739;0.356357151;0;0.308609961;0.208358431;0.238679706
2404;mw;0.82908796;0.071891269;1.027437482;1653.831255;0.080440753;7721.490862;15841.36789;0.135175685;203;3;450;0;1;100;19214331.79;185821.336;5448846.872;487666.3983;205710.875;35220.07466;5637194178;1034081038;154320152.5;6825595369;0.185517542;0.412530731;0;0.345599628;0.238814455;0.287288558
2405;mw;1.174731587;0.072553153;0.967612284;1714.678244;0.071734074;8183.112323;15703.19185;0.134818338;203;3;450;0;1;100;20064995.61;246733.1601;4537271.227;706939.337;215113.4814;71478.08767;6113610790;973881690.7;286145670.9;7373638152;0.166936627;0.342602425;0;0.295564132;0.203052319;0.233705258
2406;mw;0.854166302;0.075414166;1.101596873;1924.985928;0.097044692;4930.416379;15395.81081;0.10866827;203;3;450;0;1;100;20605835.78;324938.2294;3918225.993;504558.9052;128007.2119;60859.26599;5371585501;705459014.5;272229370.4;6349273886;0.203159455;0.487020347;0;0.422460117;0.26201792;0.298357952
2407;mw;1.141338743;0.072462113;0.851252529;2068.45904;0.068914937;4650.172009;14991.14277;0.11277767;203;3;450;0;1;100;20593765.3;386893.555;3868341.148;676232.345;157622.0146;100170.5063;5480567615;631577759.2;347300108.9;6459445483;0.147808954;0.300321526;0;0.25150454;0.170074305;0.199817008
2408;mw;1.220138966;0.064354726;1.246599816;1871.998641;0.077465259;7904.240817;15979.10186;0.144038946;203;3;450;0;1;100;21439642.13;233221.9132;3176135.961;764285.2402;128067.1241;96344.1006;6693478277;756883277;472310073.9;7922671628;0.188786002;0.462886874;0.408783979;0.398729162;0.22629167;0.263968771
2409;mw;1.147668937;0.067337236;0.789546887;1558.839433;0.090102333;4284.60203;15620.11928;0.118419223;203;3;450;0;1;100;20479897.86;326289.0608;4042813.075;683472.0658;171501.0888;91291.95637;5148091898;636492561.6;290316109.9;6074900570;0.149278505;0.307408133;0;0.262110393;0.18970553;0.204753659
2410;mw;1.081767013;0.079671043;0.951835847;2137.851014;0.074643634;6553.361657;16357.5721;0.116059872;203;3;450;0;1;100;20085572.2;304184.3359;4459243.461;636719.4819;191162.0756;74821.68906;6062440150;855855552.6;294835003.8;7213130706;0.171523645;0.344963348;0;0.293886067;0.208001976;0.237316682
2411;mw;1.097834921;0.084587042;1.070426884;1757.739391;0.08388146;4752.313169;15163.67003;0.141523042;203;3;450;0;1;100;21219851.33;399746.6281;3229402.039;681425.7056;116689.5089;99424.3222;5464383739;594715909.1;418952051.5;6478051699;0.186747635;0.412390457;0.353927162;0.353034902;0.211915876;0.251793836
2412;mw;1.155056936;0.063609331;0.986777944;2320.842359;0.085735271;4102.720502;16319.68191;0.119760656;203;3;450;0;1;100;21474243.41;378295.2885;2996461.297;703534.4626;109953.0306;103994.4134;5973507530;517655383.2;399561430.5;6890724343;0.161520939;0.384339689;0;0.334315167;0.221861525;0.221620641
2413;mw;0.819815569;0.091526398;0.769034928;2155.531939;0.066038739;4383.225676;15436.59466;0.121470017;203;3;450;0;1;100;18375778.82;459155.3875;6014065.79;460581.7644;232049.0523;57609.0983;4933468039;863867815.8;190013448.2;5987349303;0.152003155;0.283453078;0;0.229390938;0.172415405;0.219697859
2414;mw;1.061615384;0.076106836;1.042005649;1990.033414;0.088064643;7206.601337;15895.3742;0.122645014;203;3;450;0;1;100;20238066.67;236297.1107;4374636.217;632671.505;183506.0044;66426.35635;6083582967;902315062.5;281460580.9;7267358610;0.187808807;0.404467201;0;0.351150224;0.226624413;0.26728649
2415;mw;0.937408027;0.068560025;1.048717083;1947.234351;0.081674171;6860.087938;15545.86093;0.148836851;203;3;450;0;1;100;20093757.89;232523.4129;4522718.7;573667.8544;173446.1534;54063.25626;5777185089;880741116.4;234110965.9;6892037171;0.182980261;0.413031886;0;0.357746988;0.226155964;0.269693282
2416;mw;1.191397122;0.069425322;0.942029691;1708.803493;0.089602058;7783.474381;16177.88855;0.102130451;203;3;450;0;1;100;20087150.27;221989.858;4539859.869;691679.1712;219544.8086;68522.93521;6079298996;966565781;262879234.2;7308744011;0.172182292;0.362227343;0;0.314443413;0.217436563;0.244058006
2417;mw;1.03116207;0.063050914;0.898137449;2166.652093;0.094608355;5076.320664;15011.34288;0.142989458;203;3;450;0;1;100;20471452.9;247680.1818;4129866.921;632351.9435;163503.3813;69039.97883;5604179493;696375582.2;251722294.4;6552277369;0.164923924;0.361983829;0;0.311318328;0.239363623;0.233817273
2418;mw;1.02094044;0.082191353;0.947433457;2001.663907;0.074097174;8015.662294;15568.91896;0.112038079;203;3;450;0;1;100;19371416.55;223642.1907;5253941.263;587220.4989;235755.4715;53109.7289;5908259939;1047522236;212732172.2;7168514347;0.175269306;0.340864937;0;0.296003168;0.210221136;0.247673298
2419;mw;1.102411174;0.09438615;0.794178065;1906.002234;0.072483205;7490.416899;15353.33649;0.116997103;203;3;450;0;1;100;18465782.86;306156.4992;6077060.637;618897.3693;318902.1989;60065.1149;5507385024;1172762172;201896125.8;6882043322;0.160150485;0.277246941;0;0.234398002;0.182342757;0.220020624
2420;mw;0.947768476;0.091148297;1.018712045;1569.397976;0.069895165;5781.090142;15195.5277;0.113839779;203;3;450;0;1;100;20098454.77;365748.3888;4384796.844;556058.7922;163734.8412;70372.1377;5227537657;806325113.6;298279201.4;6332141972;0.184268446;0.377275224;0;0.316831785;0.217228972;0.256966634
2421;mw;0.863614652;0.063224484;1.116484978;2042.411308;0.088549719;6707.674693;15907.43653;0.109782912;203;3;450;0;1;100;20180959.53;203751.2129;4464289.254;506837.0181;158437.2626;46520.70419;5870487959;872615205;212951988;6956055152;0.194423998;0.46770846;0;0.413921969;0.274480394;0.295543986
2422;mw;1.047839594;0.082712443;1.233301087;1734.898925;0.082262183;6205.108983;15600.78864;0.148306284;203;3;450;0;1;100;21230020.9;319858.5334;3299120.572;656128.5509;115565.4935;88356.38557;5898197439;681422301.5;432934547.9;7012554289;0.205723446;0.474544304;0.42312381;0.411137885;0.23500726;0.283514751
2423;mw;0.848568925;0.075637311;1.06183871;2118.654829;0.072723514;5196.552394;16044.39338;0.133392183;203;3;450;0;1;100;20335643.51;373687.541;4139668.952;512097.4687;136258.7986;63024.73242;5551057104;721625012.4;279045406.1;6551727522;0.182882354;0.417697752;0;0.353466292;0.227707202;0.266578682
2424;mw;0.802969916;0.077200694;1.172735365;1674.914221;0.083524201;7408.886923;15297.82351;0.116525452;203;3;450;0;1;100;19779992.18;221729.963;4847277.858;469727.9858;166745.2173;40606.8553;5692755054;976099262.8;200262467.2;6869116784;0.209449865;0.494627627;0;0.434105116;0.266043725;0.323797848
2425;mw;0.958711752;0.065209851;0.971649867;1512.619742;0.080107539;5060.445302;14863.16192;0.098434088;203;3;450;0;1;100;20556481.3;295877.4166;3996641.286;559416.1172;144827.461;69147.00672;5078085913;684262112.6;274712904.7;6037060930;0.166284954;0.381310564;0;0.326175881;0.220161862;0.239876521
2426;mw;0.834244587;0.070721659;0.80266108;1885.120319;0.098847284;6784.733587;16275.34476;0.099873307;203;3;450;0;1;100;18217102.02;144800.6716;6487097.309;456615.0256;272266.4074;23520.61743;5452452290;1050174620;80283076.37;6582909986;0.162547032;0.340682711;0;0.285130284;0.234674658;0.257465862
2427;mw;1.185123499;0.088370637;1.206713141;1620.376535;0.091731991;6950.937202;15767.21797;0.147528971;203;3;450;0;1;100;21213328.2;297303.1908;3338368.614;741476.8241;132987.9873;97213.49034;6111846997;760196473;462074394.7;7334117864;0.211623874;0.478466276;0.434682329;0.40884067;0.240203413;0.289118262
2428;mw;1.229268652;0.093541761;1.240189468;2324.346001;0.091288321;4354.696406;14600.13139;0.113045612;203;3;450;0;1;100;22044103.66;459619.9211;2345276.417;749959.3583;83480.60272;117629.3341;6013145748;497300292.1;546375167.3;7056821207;0.205078094;0.498825861;0.394712127;0.436882198;0.230559093;0.269076377
2429;mw;0.89701282;0.069551629;0.91377357;1918.092354;0.079173701;7948.723713;14575.39511;0.146645048;203;3;450;0;1;100;18883908.57;159463.481;5805627.948;529724.8348;245065.238;32475.48531;5507625495;1073527482;127017673;6708170650;0.166691059;0.351378257;0;0.298376692;0.215959848;0.254626033
2430;mw;0.86134387;0.090563402;1.221561133;1966.136461;0.073625401;5310.164734;15467.8124;0.102068012;203;3;450;0;1;100;20809732.84;436319.4518;3602947.707;506471.5966;111966.6283;73508.1504;5532699972;686161167.2;367211229.6;6586072369;0.209161229;0.484219349;0.384382539;0.411912738;0.240401699;0.296676513
2431;mw;0.809088081;0.073381821;1.009345606;2151.520983;0.07795723;4914.371325;16212.20469;0.104775979;203;3;450;0;1;100;20046001.75;353294.0201;4449704.234;469555.1572;146511.1032;54346.96686;5528002564;742818987.5;230249968.6;6501071520;0.180592699;0.416597455;0;0.350889045;0.228952771;0.269764534
2432;mw;0.998464804;0.06686145;0.767588073;1524.847258;0.068388733;4249.601975;14972.68874;0.118226079;203;3;450;0;1;100;19880234.16;363202.3435;4605563.499;585485.3239;184539.0508;74428.87507;4802375864;669293522.3;237898080.9;5709567467;0.137747616;0.27196134;0;0.227964394;0.167877794;0.190803614
